City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
290,Rosarito,MX,32.33,-117.03,87.8,52,75,8.05,broken clouds
291,Belmonte,BR,-15.86,-38.88,77.0,69,75,8.05,broken clouds
292,Haapiti,PF,-17.57,-149.87,80.6,74,40,3.36,scattered clouds
293,Sirsa,IN,29.53,75.02,84.61,70,83,6.71,broken clouds
294,Biak,ID,-0.91,122.88,75.52,79,24,5.44,few clouds
295,Ponta Do Sol,PT,32.67,-17.1,75.0,88,75,9.17,shower rain
296,Husyatyn,UA,49.07,26.21,73.0,58,18,1.99,few clouds
297,Pangoa,PE,-12.12,-73.0,61.95,85,100,2.13,overcast clouds
298,Yarmouth,US,41.71,-70.23,81.0,61,1,18.34,clear sky
299,Huaihua,CN,27.55,109.96,73.44,94,96,0.63,light rain
300,Sesheke,ZM,-17.48,24.3,64.4,59,69,1.12,broken clouds
301,Sacramento,US,38.47,-121.32,84.0,47,90,4.7,haze
302,Turukhansk,RU,65.82,87.98,52.84,70,59,10.16,broken clouds
303,Khandyga,RU,62.67,135.6,39.4,72,3,2.68,clear sky
304,Dubti,ET,11.74,41.09,95.54,37,94,12.26,light rain
305,Bilibino,RU,68.05,166.44,40.68,83,100,6.73,overcast clouds
306,Saldanha,ZA,-33.01,17.94,55.4,87,0,11.41,clear sky
307,Uyuni,BO,-20.46,-66.83,54.52,25,99,31.5,overcast clouds
308,Kloulklubed,PW,7.04,134.26,77.0,88,90,4.7,overcast clouds
309,Leopoldsburg,BE,51.12,5.25,77.0,47,92,6.93,overcast clouds
310,Yiyang,CN,28.59,112.33,75.6,94,99,7.31,overcast clouds
311,Orthez,FR,43.49,-0.77,68.0,82,61,10.29,thunderstorm
312,Biloela,AU,-24.42,150.5,47.03,57,0,1.54,clear sky
313,Dong Hoi,VN,17.48,106.6,78.3,85,99,5.1,light rain
314,Saint-Joseph,RE,-21.37,55.62,68.0,64,19,5.82,few clouds
315,Rio Grande,BR,-32.03,-52.1,60.8,26,0,8.05,clear sky
316,Narsaq,GL,60.92,-46.05,59.0,44,20,6.93,few clouds
317,Zaragoza,ES,41.66,-0.88,87.8,45,0,23.04,clear sky
318,Poronaysk,RU,49.22,143.12,53.94,86,0,4.97,clear sky
319,Alofi,NU,-19.06,-169.92,75.2,100,10,3.36,clear sky
320,Shizilu,CN,35.17,118.83,67.82,96,91,5.46,light rain
321,Constitucion,CL,-35.33,-72.42,60.87,58,0,6.06,clear sky
322,Ponta Delgada,PT,37.73,-25.67,75.2,78,20,6.93,few clouds
323,Kyabe,TD,9.45,18.94,76.15,87,100,2.39,light rain
324,Augusto Correa,BR,-1.02,-46.63,82.47,74,1,7.29,clear sky
